aa2f3cd34a,16a14a2d17,06330986ed,ca63304de0,b7584c2d52,1746600cb0,1,1,0.09108229925227077,f67f142e40,d97d99e7ac,91bb549494,e33c63cf35,12865.0,fe8fb80553,617a4ad3f9,4b9480aa42,628e9ea97b,c6044c17e4,dd9c9e0da2,17c99905b6,e3c03ca55c,9aba4d7f51,25.591780498917146,-0.13565508861394188,-0.17178538369885255,4.833333333333331,-0.5106134165400551,-0.3953181435941423,48.5,794.39599609375,42.0,0.8333333333333331,3.0,0.0,0.0,2.0,24.0,2.0,2.0,49.0,9.92,0.33,0.226,0.4,1.0,1.0,1.0,0.7020000000000001,1.0,0.076,1.0,0.0,-1.1877481776174756,-1.302903575395837,0.0,0.07407407407407407,0.8703703703703703,0.05555555555555555,0.0,0.0,54.0,0
c89d638638,16a14a2d17,06330986ed,ca63304de0,b7584c2d52,1746600cb0,1,1,0.004439125538873309,4cf172e00e,3abfd478d9,91bb549494,e33c63cf35,2301.0,6e40247e69,617a4ad3f9,4b9480aa42,628e9ea97b,7ba483ab9b,199ce7c484,60299bc448,2077e05313,9aba4d7f51,32.390534518334626,-0.8834903005261895,-0.7654202228214159,0.6666666666666665,-0.5617521205360942,-0.7647528694146428,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,8.0,4.58,0.15,0.258,0.4,1.0,0.0,0.0,0.588,0.0,0.0,0.0,0.0,0.5652042161592525,0.007320159169301139,0.0,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,18.0,0
aa2f3cd34a,16a14a2d17,06330986ed,ca63304de0,b7584c2d52,1746600cb0,1,1,0.09108229925227077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
65d757ad7d,16a14a2d17,06330986ed,ca63304de0,b7584c2d52,1746600cb0,1,1,-0.34213356931471645,7b1f0ca4c1,239f3a8da8,669ea3d319,b38690945d,1034.0,6e40247e69,617a4ad3f9,718c61545b,d3dc404c37,83e5a1b876,466f8951b0,fde72a6d5c,c0f3da13ce,9aba4d7f51,34.5014966871045,-0.7321606168868494,-0.6314829973102424,2.1666666666666656,-0.4524040878757531,-0.6221100169450606,0.8333333333333331,0.0,0.0,0.0,6.0,0.0,0.0,3.0,157.0,0.0,1.0,126.0,19.58,0.64,2.968,5.6,0.0,0.0,0.16699999999999998,0.444,0.429,0.304,0.0,0.48,1.0932320958915915,0.9319450028623484,0.17105263157894735,0.18421052631578946,0.15789473684210525,0.2894736842105263,0.17105263157894735,0.02631578947368421,76.0,0
ff101da70c,16a14a2d17,06330986ed,ca63304de0,b7584c2d52,1746600cb0,1,1,0.1777254729656682,7e5c97705a,67bbfa68ab,91bb549494,e33c63cf35,2718.0,ff390c211c,eeaf83a4de,718c61545b,d342e2765f,823c436e7e,dbcd5e9d6c,9bcecf7346,f841a70839,9aba4d7f51,27.76825528671782,-0.8583153697014501,-0.7488392733083408,0.8333333333333331,-0.6193037166731158,-0.7750149451318791,10.83333333333333,55.07747395833332,14.0,2.0,12.0,1.0,0.5,3.0,5.0,1.0,2.0,12.0,0.17,0.01,0.129,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6003257882042399,-1.8373872467968615,0.0,0.0,0.9629629629629628,0.037037037037037035,0.0,0.0,27.0,0
3c9a8aff0c,25e525f46c,9734efb986,47732ccfc1,b7584c2d52,1746600cb0,1,1,1.4340514918099312,60e078bf05,8d7e8cbfc0,3d5b1dc69c,02d630ac05,383.0,d3e6da1933,617a4ad3f9,d82be38be0,b63113ce2c,350e6271ec,a729d928e9,92014939a8,dc043d7640,790c3ac467,30.54890200558021,1.2024817824470535,-0.8170053990843162,0.0,-0.7919585050841809,-0.9084219294559488,33.5,0.0,46.0,0.0,48.0,0.0,0.0,0.0,296.0,1.0,3.0,,,,1.0,1.4,0.583,1.0,0.591,1.0,1.0,0.0,1.0,0.312,1.3042546705977232,0.6550727787003977,0.01098901098901099,0.2967032967032967,0.2802197802197802,0.15384615384615385,0.06593406593406594,0.0,182.0,0
467f9617a3,16a14a2d17,06330986ed,ca63304de0,a62168d626,1746600cb0,1,1,0.3510118203924631,5624b8f759,58ed4cabfa,a68935eb94,71629d839c,-1.0,6e40247e69,617a4ad3f9,718c61545b,d3dc404c37,609e14a670,dd9c9e0da2,17c99905b6,ace66e8e36,9aba4d7f51,34.11570015281207,-0.2034361425326077,-0.15284625469947355,3.3333333333333326,-0.16711260416794554,-0.08745587207705842,311.3333333333332,575.630859375,47.0,0.0,6.0,1.0,0.6666666666666665,2.0,99.0,4.0,8.0,40.0,7.33,0.24,2.774,3.0,0.0,0.5,1.0,0.631,0.384,1.0,0.219,1.0,0.4269259966635287,0.6672521260531176,0.1201814058956916,0.011337868480725623,0.7097505668934241,0.12698412698412698,0.0,0.031746031746031744,441.0,0
82247b2e16,16a14a2d17,06330986ed,ca63304de0,b7584c2d52,1746600cb0,1,1,0.3076902335357644,f67f142e40,4f4055b69e,91bb549494,e33c63cf35,3878.0,d3e6da1933,eeaf83a4de,718c61545b,759d42196b,52acf982ea,dbcd5e9d6c,8c9e08951c,4e654e95d3,9aba4d7f51,46.92705676327755,-0.054653597168501294,0.13474478762164352,4.166666666666666,0.017068946783705567,0.27171677802620603,62.83333333333333,0.006998697916666665,0.0,0.3333333333333333,12.0,1.0,0.8333333333333331,13.0,127.0,0.0,3.0,74.0,6.5,0.21,2.806,2.2,0.5429999999999999,0.481,0.308,0.968,0.433,1.0,0.636,0.152,0.5974527961718502,0.32589335079262066,0.0,0.1460122699386503,0.5865030674846625,0.08098159509202454,0.1840490797546012,0.00245398773006135,815.0,0
28b2fc3c0d,16a14a2d17,06330986ed,ca63304de0,b7584c2d52,1746600cb0,1,1,-0.29881198245801777,7e5c97705a,5a2b00b123,91bb549494,e33c63cf35,6068.0,6e40247e69,617a4ad3f9,718c61545b,dadecd8b9c,ffab0002d4,37afb36cff,ece5064a23,626cf648b1,9aba4d7f51,35.41139417364324,-0.3654520156218289,-0.36545087401157017,4.0,-0.3882751664659289,-0.5184630522009758,0.3333333333333333,0.028971354166666668,24.0,0.0,2.0,0.0,0.0,7.0,27.0,0.0,1.0,18.0,6.5,0.21,0.8059999999999999,0.6,0.0,0.5,0.875,0.643,0.354,0.0,0.636,0.157,-0.07908549650949864,-0.5803944843527168,0.0,0.0,0.696078431372549,0.2647058823529412,0.0,0.0392156862745098,102.0,0
aa2f3cd34a,,06330986ed,ca63304de0,b7584c2d52,1746600cb0,1,1,-2.9847503675733384,f67f142e40,af9209111f,3d5b1dc69c,02d630ac05,0.0,6e40247e69,617a4ad3f9,4b9480aa42,628e9ea97b,c12f7ee68d,8a6c8cef83,0d8b850cdf,91de3e6e02,9aba4d7f51,33.65711181959655,-0.8392262195244979,-0.7156773742821905,0.8333333333333331,-0.3397673925790109,-0.6262148472319553,0.8333333333333331,0.3655598958333332,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,7.0,23.0,5.33,0.18,0.8059999999999999,0.4,1.0,0.5,0.0,0.298,0.0,0.0,0.229,1.0,-0.5841007284100986,-0.8311368541364612,0.0,0.4705882352941176,0.0,0.5294117647058824,0.0,0.0,17.0,0
